query	reference	label	q_domain	r_domain	q_phylum	r_phylum	q_genus	r_genus	q_species	r_species
GCA_902388455.1	GCA_002317435.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Coprenecus	g__Coprenecus	s__Coprenecus sp902388455	s__Coprenecus sp002317435
GCA_902388455.1	GCA_900544175.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Coprenecus	g__Coprenecus	s__Coprenecus sp902388455	s__Coprenecus sp900544175
GCA_017501525.1	GCA_018715745.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Coprenecus	g__Coprenecus	s__Coprenecus sp017501525	s__Coprenecus stercoripullorum
GCA_002317435.1	GCA_017630155.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Coprenecus	g__Coprenecus	s__Coprenecus sp002317435	s__Coprenecus sp017630155
GCA_900544175.1	GCA_019116965.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Coprenecus	g__Coprenecus	s__Coprenecus sp900544175	s__Coprenecus pullistercoris
GCA_017994115.1	GCA_012519325.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__BRH-c25	g__BRH-c25	s__BRH-c25 sp017994115	s__BRH-c25 sp012519325
GCA_012519325.1	GCA_001515955.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__BRH-c25	g__BRH-c25	s__BRH-c25 sp012519325	s__BRH-c25 sp001515955
GCF_000168715.1	GCA_903822595.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Chlorobium	g__Chlorobium	s__Chlorobium ferrooxidans	s__Chlorobium sp903822595
GCA_903915955.1	GCA_903994525.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Chlorobium	g__Chlorobium	s__Chlorobium sp903915955	s__Chlorobium sp903994525
GCA_001622165.1	GCA_903908555.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Chlorobium	g__Chlorobium	s__Chlorobium luteolum_B	s__Chlorobium sp903908555
GCF_000015125.1	GCA_903939765.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Chlorobium	g__Chlorobium	s__Chlorobium phaeobacteroides	s__Chlorobium sp903939765
GCA_013334225.1	GCA_903940125.1	mid_high	d__Bacteria	d__Bacteria	p__Bacteroidota	p__Bacteroidota	g__Chlorobium	g__Chlorobium	s__Chlorobium sp013334225	s__Chlorobium sp903940125
GCA_004213955.1	GCA_902536295.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__AG-339-G14	g__AG-339-G14	s__AG-339-G14 sp004213955	s__AG-339-G14 sp902536295
GCA_902562135.1	GCA_902525735.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__AG-339-G14	g__AG-339-G14	s__AG-339-G14 sp902562135	s__AG-339-G14 sp902525735
GCA_902527995.1	GCA_902522825.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__AG-339-G14	g__AG-339-G14	s__AG-339-G14 sp902527995	s__AG-339-G14 sp902522825
GCA_902527995.1	GCA_003282105.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__AG-339-G14	g__AG-339-G14	s__AG-339-G14 sp902527995	s__AG-339-G14 sp003282105
GCA_902562135.1	GCA_902635045.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__AG-339-G14	g__AG-339-G14	s__AG-339-G14 sp902562135	s__AG-339-G14 sp902635045
GCA_012031195.1	GCA_003456125.1	mid_high	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Cyanobacteria	g__UBA8156	g__UBA8156	s__UBA8156 sp012031195	s__UBA8156 sp003456125
GCA_002724975.1	GCA_002771565.1	mid_high	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Patescibacteria	g__GCA-002724975	g__GCA-002724975	s__GCA-002724975 sp002724975	s__GCA-002724975 sp002771565
GCA_001786575.1	GCA_017992575.1	mid_high	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Patescibacteria	g__UBA1568	g__UBA1568	s__UBA1568 sp001786575	s__UBA1568 sp017992575
GCA_016182385.1	GCA_002790675.1	mid_high	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Patescibacteria	g__UBA1568	g__UBA1568	s__UBA1568 sp016182385	s__UBA1568 sp002790675
GCA_016182385.1	GCA_017992575.1	mid_high	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Patescibacteria	g__UBA1568	g__UBA1568	s__UBA1568 sp016182385	s__UBA1568 sp017992575
GCA_002782305.1	GCA_002307715.1	mid_high	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Patescibacteria	g__UBA1568	g__UBA1568	s__UBA1568 sp002782305	s__UBA1568 sp002307715
GCA_002307715.1	GCA_016182385.1	mid_high	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Patescibacteria	g__UBA1568	g__UBA1568	s__UBA1568 sp002307715	s__UBA1568 sp016182385
GCA_015523125.1	GCA_015520985.1	mid_high	d__Archaea	d__Archaea	p__Thermoplasmatota	p__Thermoplasmatota	g__JAADDK01	g__JAADDK01	s__JAADDK01 sp015523125	s__JAADDK01 sp015520985
GCA_015520985.1	GCA_015521465.1	mid_high	d__Archaea	d__Archaea	p__Thermoplasmatota	p__Thermoplasmatota	g__JAADDK01	g__JAADDK01	s__JAADDK01 sp015520985	s__JAADDK01 sp015521465
GCA_013154005.1	GCA_015521465.1	mid_high	d__Archaea	d__Archaea	p__Thermoplasmatota	p__Thermoplasmatota	g__JAADDK01	g__JAADDK01	s__JAADDK01 sp013154005	s__JAADDK01 sp015521465
GCA_015520985.1	GCA_013154005.1	mid_high	d__Archaea	d__Archaea	p__Thermoplasmatota	p__Thermoplasmatota	g__JAADDK01	g__JAADDK01	s__JAADDK01 sp015520985	s__JAADDK01 sp013154005
GCF_002238045.1	GCF_003668555.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Notoacmeibacter	g__Notoacmeibacter	s__Notoacmeibacter marinus	s__Notoacmeibacter ruber
GCA_903882765.1	GCA_002412925.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA5195	g__UBA5195	s__UBA5195 sp903882765	s__UBA5195 sp002412925
GCA_903846015.1	GCA_903875215.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA5195	g__UBA5195	s__UBA5195 sp903846015	s__UBA5195 sp903875215
GCA_903910795.1	GCA_903908605.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA5195	g__UBA5195	s__UBA5195 sp903910795	s__UBA5195 sp903908605
GCA_903846015.1	GCA_903838415.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA5195	g__UBA5195	s__UBA5195 sp903846015	s__UBA5195 sp903838415
GCA_005778035.1	GCA_903882765.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__UBA5195	g__UBA5195	s__UBA5195 sp005778035	s__UBA5195 sp903882765
GCA_000146855.1	GCF_000238115.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Peptoanaerobacter	g__Peptoanaerobacter	s__Peptoanaerobacter margaretiae	s__Peptoanaerobacter stomatis
GCA_000146855.1	GCA_900167215.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Peptoanaerobacter	g__Peptoanaerobacter	s__Peptoanaerobacter margaretiae	s__Peptoanaerobacter yurii
GCA_000999175.1	GCA_001822695.1	mid_high	d__Bacteria	d__Bacteria	p__Patescibacteria	p__Patescibacteria	g__2-02-FULL-44-35	g__2-02-FULL-44-35	s__2-02-FULL-44-35 sp000999175	s__2-02-FULL-44-35 sp001822695
GCA_001797415.1	GCA_015075075.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__UBA5799	g__UBA5799	s__UBA5799 sp001797415	s__UBA5799 sp015075075
GCA_002418185.1	GCA_001797415.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__UBA5799	g__UBA5799	s__UBA5799 sp002418185	s__UBA5799 sp001797415
GCA_013698055.1	GCA_003222945.1	mid_high	d__Bacteria	d__Bacteria	p__Acidobacteriota	p__Acidobacteriota	g__QHXM01	g__QHXM01	s__QHXM01 sp013698055	s__QHXM01 sp003222945
GCF_006376615.1	GCF_902500225.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Buttiauxella	g__Buttiauxella	s__Buttiauxella sp006376615	s__Buttiauxella agrestis_A
GCF_001654925.1	GCF_006376615.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Buttiauxella	g__Buttiauxella	s__Buttiauxella brennerae	s__Buttiauxella sp006376615
GCF_003601925.1	GCF_001654865.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Buttiauxella	g__Buttiauxella	s__Buttiauxella izardii	s__Buttiauxella noackiae
GCF_001654925.1	GCF_014189855.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Buttiauxella	g__Buttiauxella	s__Buttiauxella brennerae	s__Buttiauxella sp014189855
GCF_000735355.1	GCF_003601925.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Buttiauxella	g__Buttiauxella	s__Buttiauxella agrestis	s__Buttiauxella izardii
GCA_002840115.1	GCA_018067045.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__PGZG01	g__PGZG01	s__PGZG01 sp002840115	s__PGZG01 sp018067045
GCA_013813905.1	GCA_013696945.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__Palsa-1032	g__Palsa-1032	s__Palsa-1032 sp013813905	s__Palsa-1032 sp013696945
GCA_013696945.1	GCA_003169735.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__Palsa-1032	g__Palsa-1032	s__Palsa-1032 sp013696945	s__Palsa-1032 sp003169735
GCA_013813905.1	GCA_003169735.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__Palsa-1032	g__Palsa-1032	s__Palsa-1032 sp013813905	s__Palsa-1032 sp003169735
GCA_013813905.1	GCA_013696275.1	mid_high	d__Bacteria	d__Bacteria	p__Chloroflexota	p__Chloroflexota	g__Palsa-1032	g__Palsa-1032	s__Palsa-1032 sp013813905	s__Palsa-1032 sp013696275
GCF_904419545.1	GCA_900760275.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Woodwardibium	g__Woodwardibium	s__Woodwardibium gallinarum	s__Woodwardibium sp900760275
GCA_900754535.1	GCF_904419545.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__Woodwardibium	g__Woodwardibium	s__Woodwardibium sp900754535	s__Woodwardibium gallinarum
GCA_902782505.1	GCA_902773425.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__RUG11872	g__RUG11872	s__RUG11872 sp902782505	s__RUG11872 sp902773425
GCA_003136615.1	GCA_019247715.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Palsa-881	g__Palsa-881	s__Palsa-881 sp003136615	s__Palsa-881 sp019247715
GCA_019247715.1	GCA_019232665.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Palsa-881	g__Palsa-881	s__Palsa-881 sp019247715	s__Palsa-881 sp019232665
GCA_903872075.1	GCA_903870555.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Palsa-881	g__Palsa-881	s__Palsa-881 sp903872075	s__Palsa-881 sp903870555
GCA_903870555.1	GCA_903923135.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Palsa-881	g__Palsa-881	s__Palsa-881 sp903870555	s__Palsa-881 sp903923135
GCA_903872075.1	GCA_019247715.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Palsa-881	g__Palsa-881	s__Palsa-881 sp903872075	s__Palsa-881 sp019247715
GCA_002877875.1	GCF_001548275.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Caldimicrobium	g__Caldimicrobium	s__Caldimicrobium thiodismutans_A	s__Caldimicrobium thiodismutans
GCA_002441555.1	GCA_002877875.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Caldimicrobium	g__Caldimicrobium	s__Caldimicrobium sp002441555	s__Caldimicrobium thiodismutans_A
GCA_015660915.1	GCA_003170935.1	mid_high	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Bog-38	g__Bog-38	s__Bog-38 sp015660915	s__Bog-38 sp003170935
GCA_015660915.1	GCA_015661395.1	mid_high	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Bog-38	g__Bog-38	s__Bog-38 sp015660915	s__Bog-38 sp015661395
GCA_015661395.1	GCA_003158275.1	mid_high	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Bog-38	g__Bog-38	s__Bog-38 sp015661395	s__Bog-38 sp003158275
GCA_003158275.1	GCA_015660915.1	mid_high	d__Archaea	d__Archaea	p__Halobacteriota	p__Halobacteriota	g__Bog-38	g__Bog-38	s__Bog-38 sp003158275	s__Bog-38 sp015660915
GCA_002366835.1	GCA_019090565.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__UBA3067	g__UBA3067	s__UBA3067 sp002366835	s__UBA3067 sp019090565
GCA_002366835.1	GCA_016763235.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__UBA3067	g__UBA3067	s__UBA3067 sp002366835	s__UBA3067 sp016763235
GCA_019090565.1	GCA_016763235.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__UBA3067	g__UBA3067	s__UBA3067 sp019090565	s__UBA3067 sp016763235
GCA_018224455.1	GCA_014237405.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Desulfosarcina	g__Desulfosarcina	s__Desulfosarcina sp018224455	s__Desulfosarcina sp014237405
GCA_002352605.1	GCF_009688945.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Desulfosarcina	g__Desulfosarcina	s__Desulfosarcina sp002352605	s__Desulfosarcina alkanivorans
GCF_009688965.1	GCA_002747175.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Desulfosarcina	g__Desulfosarcina	s__Desulfosarcina widdelii	s__Desulfosarcina sp002747175
GCA_002352605.1	GCF_009688965.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Desulfosarcina	g__Desulfosarcina	s__Desulfosarcina sp002352605	s__Desulfosarcina widdelii
GCA_002747175.1	GCF_001311845.1	mid_high	d__Bacteria	d__Bacteria	p__Desulfobacterota	p__Desulfobacterota	g__Desulfosarcina	g__Desulfosarcina	s__Desulfosarcina sp002747175	s__Desulfosarcina cetonica
GCA_012522705.1	GCA_012798055.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_B	p__Firmicutes_B	g__PHAA01	g__PHAA01	s__PHAA01 sp012522705	s__PHAA01 sp012798055
GCA_002840245.1	GCA_012798055.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_B	p__Firmicutes_B	g__PHAA01	g__PHAA01	s__PHAA01 sp002840245	s__PHAA01 sp012798055
GCA_002840245.1	GCA_012522705.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_B	p__Firmicutes_B	g__PHAA01	g__PHAA01	s__PHAA01 sp002840245	s__PHAA01 sp012522705
GCA_002070945.1	GCA_012799905.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__JAAZKI01	g__JAAZKI01	s__JAAZKI01 sp002070945	s__JAAZKI01 sp012799905
GCA_016870575.1	GCA_009704345.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__AcAMD-5	g__AcAMD-5	s__AcAMD-5 sp016870575	s__AcAMD-5 sp009704345
GCA_016870575.1	GCA_002293025.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__AcAMD-5	g__AcAMD-5	s__AcAMD-5 sp016870575	s__AcAMD-5 sp002293025
GCA_002293025.1	GCA_009704345.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__AcAMD-5	g__AcAMD-5	s__AcAMD-5 sp002293025	s__AcAMD-5 sp009704345
GCA_017857425.1	GCA_003527555.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA985	g__UBA985	s__UBA985 sp017857425	s__UBA985 sp003527555
GCA_017857425.1	GCA_016811075.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA985	g__UBA985	s__UBA985 sp017857425	s__UBA985 sp016811075
GCA_002292185.1	GCA_018676385.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA985	g__UBA985	s__UBA985 sp002292185	s__UBA985 sp018676385
GCA_009937455.1	GCA_016811075.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA985	g__UBA985	s__UBA985 sp009937455	s__UBA985 sp016811075
GCA_013391475.1	GCA_016811075.1	mid_high	d__Bacteria	d__Bacteria	p__Verrucomicrobiota	p__Verrucomicrobiota	g__UBA985	g__UBA985	s__UBA985 sp013391475	s__UBA985 sp016811075
GCA_017484165.1	GCA_017934275.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__RGIG9182	g__RGIG9182	s__RGIG9182 sp017484165	s__RGIG9182 sp017934275
GCA_900766265.1	GCF_005876855.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pseudomonas_R	g__Pseudomonas_R	s__Pseudomonas_R sp900766265	s__Pseudomonas_R nosocomialis
GCF_005876855.1	GCF_013522725.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Pseudomonas_R	g__Pseudomonas_R	s__Pseudomonas_R nosocomialis	s__Pseudomonas_R azotifigens_A
GCA_900551385.1	GCA_905204225.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__CAG-449	g__CAG-449	s__CAG-449 sp900551385	s__CAG-449 sp905204225
GCA_000432895.1	GCA_905204225.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__CAG-449	g__CAG-449	s__CAG-449 sp000432895	s__CAG-449 sp905204225
GCA_017440545.1	GCA_017461245.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__SIG578	g__SIG578	s__SIG578 sp017440545	s__SIG578 sp017461245
GCA_002320595.1	GCA_900546845.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA1685	g__UBA1685	s__UBA1685 sp002320595	s__UBA1685 sp900546845
GCA_900546845.1	GCA_017435905.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA1685	g__UBA1685	s__UBA1685 sp900546845	s__UBA1685 sp017435905
GCA_004560435.1	GCA_002320595.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA1685	g__UBA1685	s__UBA1685 sp004560435	s__UBA1685 sp002320595
GCA_015056105.1	GCA_017435905.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA1685	g__UBA1685	s__UBA1685 sp015056105	s__UBA1685 sp017435905
GCA_004560435.1	GCA_017435905.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__UBA1685	g__UBA1685	s__UBA1685 sp004560435	s__UBA1685 sp017435905
GCF_000406925.1	GCF_012843815.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_E	g__Enterococcus_E	s__Enterococcus_E columbae	s__Enterococcus_E cecorum
GCA_019120335.1	GCF_000407565.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes	p__Firmicutes	g__Enterococcus_E	g__Enterococcus_E	s__Enterococcus_E stercoripullorum	s__Enterococcus_E cecorum
GCF_900636745.1	GCF_901687125.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Actinobacillus	g__Actinobacillus	s__Actinobacillus equuli	s__Actinobacillus vicugnae
GCF_000739435.1	GCF_900636745.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Actinobacillus	g__Actinobacillus	s__Actinobacillus suis	s__Actinobacillus equuli
GCF_900444945.1	GCF_000188255.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Actinobacillus	g__Actinobacillus	s__Actinobacillus lignieresii	s__Actinobacillus ureae
GCF_901687125.1	GCF_000739435.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Actinobacillus	g__Actinobacillus	s__Actinobacillus vicugnae	s__Actinobacillus suis
GCA_905210905.1	GCA_017476265.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-1782	g__CAG-1782	s__CAG-1782 sp905210905	s__CAG-1782 sp017476265
GCA_905210905.1	GCA_012520515.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-1782	g__CAG-1782	s__CAG-1782 sp905210905	s__CAG-1782 sp012520515
GCA_017476265.1	GCA_012520515.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-1782	g__CAG-1782	s__CAG-1782 sp017476265	s__CAG-1782 sp012520515
GCA_002439705.1	GCA_902766325.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-1782	g__CAG-1782	s__CAG-1782 sp002439705	s__CAG-1782 sp902766325
GCA_905210905.1	GCA_002315475.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_A	p__Firmicutes_A	g__CAG-1782	g__CAG-1782	s__CAG-1782 sp905210905	s__CAG-1782 sp002315475
GCA_002719695.1	GCA_002697535.1	mid_high	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__GCA-002719695	g__GCA-002719695	s__GCA-002719695 sp002719695	s__GCA-002719695 sp002697535
GCA_002716725.1	GCA_002719695.1	mid_high	d__Bacteria	d__Bacteria	p__Margulisbacteria	p__Margulisbacteria	g__GCA-002719695	g__GCA-002719695	s__GCA-002719695 sp002716725	s__GCA-002719695 sp002719695
GCF_900199375.1	GCA_900170005.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Gordonibacter	g__Gordonibacter	s__Gordonibacter urolithinfaciens	s__Gordonibacter massiliensis
GCA_019113915.1	GCF_000210055.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Gordonibacter	g__Gordonibacter	s__Gordonibacter avicola	s__Gordonibacter pamelaeae
GCF_003339845.1	GCA_900170005.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Gordonibacter	g__Gordonibacter	s__Gordonibacter sp003339845	s__Gordonibacter massiliensis
GCF_900199375.1	GCF_003339845.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__Gordonibacter	g__Gordonibacter	s__Gordonibacter urolithinfaciens	s__Gordonibacter sp003339845
GCF_000332095.2	GCA_012032425.1	mid_high	d__Bacteria	d__Bacteria	p__Cyanobacteria	p__Cyanobacteria	g__PCC-6406	g__PCC-6406	s__PCC-6406 sp000332095	s__PCC-6406 sp012032425
GCA_011051655.1	GCA_015490795.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__DRKS01	g__DRKS01	s__DRKS01 sp011051655	s__DRKS01 sp015490795
GCA_018969105.1	GCA_903943955.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__SYFI01	g__SYFI01	s__SYFI01 sp018969105	s__SYFI01 sp903943955
GCA_903943955.1	GCA_005792725.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__SYFI01	g__SYFI01	s__SYFI01 sp903943955	s__SYFI01 sp005792725
GCA_005788075.1	GCA_016780995.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__SYFI01	g__SYFI01	s__SYFI01 sp005788075	s__SYFI01 sp016780995
GCA_903866425.1	GCA_018969105.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__SYFI01	g__SYFI01	s__SYFI01 sp903866425	s__SYFI01 sp018969105
GCA_005800465.1	GCA_903866425.1	mid_high	d__Bacteria	d__Bacteria	p__Actinobacteriota	p__Actinobacteriota	g__SYFI01	g__SYFI01	s__SYFI01 sp005800465	s__SYFI01 sp903866425
GCF_009877435.1	GCF_009877425.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_B	p__Firmicutes_B	g__Heliomicrobium	g__Heliomicrobium	s__Heliomicrobium gestii	s__Heliomicrobium undosum
GCF_000019165.1	GCF_009877425.1	mid_high	d__Bacteria	d__Bacteria	p__Firmicutes_B	p__Firmicutes_B	g__Heliomicrobium	g__Heliomicrobium	s__Heliomicrobium modesticaldum	s__Heliomicrobium undosum
GCA_017640725.1	GCA_002401685.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Kordiimonas	g__Kordiimonas	s__Kordiimonas sp017640725	s__Kordiimonas sp002401685
GCA_006226495.1	GCA_013372975.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Kordiimonas	g__Kordiimonas	s__Kordiimonas sp006226495	s__Kordiimonas sp013372975
GCA_013372975.1	GCA_017640725.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Kordiimonas	g__Kordiimonas	s__Kordiimonas sp013372975	s__Kordiimonas sp017640725
GCF_001550055.1	GCA_011088215.1	mid_high	d__Bacteria	d__Bacteria	p__Proteobacteria	p__Proteobacteria	g__Kordiimonas	g__Kordiimonas	s__Kordiimonas lacus	s__Kordiimonas sp011088215
