pairid	q_acc	r_acc	band	split	anim_ani	af_tier	stratum	query	reference	ani	ani_uniform	af_query	af_reference	std_err	ani_cal	synteny_blocks	anchor_adjacency	breakpoint_count	het_shape	retention	ani_from_loss	ani_from_hist	enzyme_spread	enzyme_chi2	per_enzyme	n_anchors	n_chains	n_tags	max_block_anchors	mean_block_anchors	flag	ani_gated	gate	ani_upper95	skani_ani	skani_align_frac	fastani_ani	fastani_mapped	fastani_total
GCA_002491315.1__GCA_002492815.1	GCA_002491315.1	GCA_002492815.1	97-100	train	99.98	strict		DKVS01000057.1	DLAM01000061.1	99.9981	99.9981	0.9209	0.8893	0.00133	99.8125	71	0.9979	7	inf	0.9999	99.9904	99.9999	0.0031	0.03	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	3417	71	3404	239	47.8873	ok	99.9981	uniform	99.9983	99.98	92.12	99.8467	685	725
GCA_002491555.1__GCA_002493265.1	GCA_002491555.1	GCA_002493265.1	97-100	train	99.96	strict		DKWF01000068.1	DKYB01000024.1	99.9967	99.9967	0.6764	0.7579	0.00228	99.0801	127	0.972	53	inf	0.9998	99.9836	99.9999	0.014	0.2	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:99.99	2012	127	1990	47	15.4803	ok	99.9967	uniform	99.9971	99.83	77.96	99.4399	378	554
GCA_002491735.1__GCA_002493555.1	GCA_002491735.1	GCA_002493555.1	97-100	train	99.96	strict		DKWL01000137.1	DKZC01000004.1	99.9744	99.9762	0.7252	0.7373	0.00578	99.1207	155	0.9856	33	0.07	0.9986	99.9206	99.9911	0.0416	1.6	AlfI:99.95,AloI:99.97,BcgI:99.99,FalI:99.99	2606	155	2503	99	15.6194	ok	99.9744	gamma	99.9542	99.92	85.22	99.793	769	954
GCA_002491865.1__GCA_910584515.1	GCA_002491865.1	GCA_910584515.1	97-100	train	99.48	strict		DKWT01000013.1	CAJUAX010000001.1	99.5481	99.5777	0.8535	0.7582	0.02322	98.9365	56	0.9951	12	0.516	0.9745	99.5139	99.5941	0.1674	0.99	AlfI:99.63,AloI:99.46,BcgI:99.56,FalI:99.57	2526	56	2589	169	44.8036	ok	99.5481	gamma	99.6007	99.36	77.84	99.2457	521	596
GCA_002493245.1__GCA_905204545.1	GCA_002493245.1	GCA_905204545.1	97-100	test	99.59	strict		DKYE01000077.1	CAJLAD010000001.1	99.8098	99.8098	0.8716	0.5438	0.01578	98.7653	134	0.9834	39	inf	0.9885	99.774	99.8187	0.0907	0.54	AlfI:99.80,AloI:99.74,BcgI:99.83,FalI:99.80	2487	134	2493	53	18.2463	ok	99.8098	uniform	99.8336	99.6	57.94	99.4254	443	490
GCA_002496995.1__GCA_009387855.1	GCA_002496995.1	GCA_009387855.1	97-100	test	99.07	strict		DAMF01000102.1	GG699208.1	99.6991	99.7934	0.7274	0.7551	0.02688	98.9376	66	0.9988	1	0.07	0.9873	99.6302	99.8391	0.0458	0.12	AlfI:99.78,AloI:99.82,BcgI:99.78,FalI:99.80	1006	66	1011	50	13.4697	ok	99.6991	gamma	99.7468	99.69	83.88	99.5765	390	453
GCA_002497045.1__GCA_003584605.1	GCA_002497045.1	GCA_003584605.1	97-100	train	99.83	strict		DAMI01000007.1	AP017646.1	99.8497	99.8795	0.852	0.6847	0.01192	99.2252	227	0.9996	1	0.07	0.9927	99.7878	99.9042	0.0964	4.26	AlfI:99.86,AloI:99.83,BcgI:99.84,FalI:99.93	2983	227	2942	47	12.1189	ok	99.8497	gamma	99.841	99.87	75.26	99.8161	672	678
GCA_002497705.1__GCA_002503835.1	GCA_002497705.1	GCA_002503835.1	97-100	train	99.6	strict		DAEK01000040.1	DASN01000196.1	99.9013	99.9106	0.5681	0.5372	0.01533	98.2387	133	0.9792	20	0.07	0.9945	99.8997	99.9135	0.066	1.06	AlfI:99.97,AloI:99.91,BcgI:99.90,FalI:99.91	1468	133	1290	37	8.09023	ok	99.9013	gamma	99.9501	99.66	77.13	99.1358	359	480
GCA_002500215.1__GCA_003537275.1	GCA_002500215.1	GCA_003537275.1	97-100	test	98.92	strict		DLSS01000005.1	DQBH01000222.1	99.216	99.263	0.5332	0.6995	0.0233	98.1217	453	0.9027	422	1.002	0.9552	99.188	99.2844	0.1717	1.22	AlfI:99.28,AloI:99.39,BcgI:99.24,FalI:99.22	4751	453	4594	36	9.64238	ok	99.216	gamma	99.2714	98.68	88.58	98.135	788	1515
GCA_002502935.1__GCA_900079125.1	GCA_002502935.1	GCA_900079125.1	97-100	train	98.82	strict		DAQR01000037.1	LT549891.1	98.8756	99.3098	0.8691	0.8017	0.02799	98.8201	139	0.9956	12	0.161	0.9574	98.8004	99.4639	0.2104	1.15	AlfI:99.29,AloI:99.36,BcgI:99.33,FalI:99.15	3049	139	3128	97	20.5827	ok	98.8756	gamma	98.9185	98.94	82.49	98.6249	668	710
GCA_002505035.1__GCA_002763205.1	GCA_002505035.1	GCA_002763205.1	97-100	train	99.75	strict		DAUG01000014.1	PFCF01000012.1	99.9314	99.9383	0.8058	0.8844	0.01146	99.5731	58	0.9933	10	0.07	0.9962	99.8941	99.9494	0.0448	0.74	AlfI:99.96,AloI:99.96,BcgI:99.93,FalI:99.92	1548	58	1547	115	26.3966	ok	99.9314	gamma	99.9425	99.64	91.23	99.6618	185	226
GCA_002505035.1__GCA_002763255.1	GCA_002505035.1	GCA_002763255.1	97-100	train	99.77	strict		DAUG01000014.1	PEZC01000019.1	99.8772	99.8921	0.848	0.8423	0.01481	99.5237	70	0.989	17	0.07	0.9934	99.8684	99.8981	0.0869	0.96	AlfI:99.90,AloI:99.94,BcgI:99.89,FalI:99.85	1626	70	1620	150	22.8286	ok	99.8772	gamma	99.9222	99.75	88.37	99.6015	195	226
GCA_002505645.1__GCA_019056895.1	GCA_002505645.1	GCA_019056895.1	97-100	train	99.98	strict		DAVS01000172.1	DXJX01000301.1	99.9983	99.9983	0.7841	0.6551	0.00163	99.1132	170	0.9847	29	inf	0.9999	99.9999	99.9979	0.0025	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:100.00	2227	170	2159	69	11.9647	ok	99.9983	uniform	100	99.95	79.16	99.8299	768	841
GCA_002509505.1__GCA_017994735.1	GCA_002509505.1	GCA_017994735.1	97-100	test	99.5	strict		DAPL01000129.1	JAGOKG010000034.1	99.6602	99.7122	0.5384	0.7584	0.02065	98.4686	145	0.974	55	0.152	0.9823	99.6477	99.7292	0.1343	1.42	AlfI:99.65,AloI:99.79,BcgI:99.71,FalI:99.71	2289	145	2265	66	15.2	ok	99.6602	gamma	99.7257	99.41	85.71	99.2124	410	728
GCA_002509605.1__GCA_902786095.1	GCA_002509605.1	GCA_902786095.1	97-100	train	98.18	strict		DAWX01000097.1	CADABJ010000001.1	98.987	99.3278	0.4996	0.3989	0.07083	96.9882	40	0.9747	8	0.17	0.959	98.9099	99.4609	0.2898	0.37	AlfI:99.09,AloI:99.31,BcgI:99.26,FalI:99.38	581	40	510	30	8.7	ok	98.987	gamma	99.1892	98.32	68.05	98.2339	350	433
GCA_002689885.1__GCA_902593395.1	GCA_002689885.1	GCA_902593395.1	97-100	train	97.25	strict		NZII01000047.1	CACJIC010000001.1	98.2158	98.584	0.5719	0.4647	0.09212	96.5925	54	0.9903	5	0.605	0.913	98.0484	98.8028	0.6903	1.61	AlfI:98.53,AloI:98.91,BcgI:98.22,FalI:98.70	604	54	664	32	10.4074	ok	98.2158	gamma	98.3573	98.08	54.31	97.0412	216	322
GCA_002692635.1__GCA_002729675.1	GCA_002692635.1	GCA_002729675.1	97-100	train	98.66	strict		NZLG01000001.1	PBYP01000001.1	98.8958	99.1798	0.7329	0.4864	0.03455	97.7118	184	0.9955	9	0.303	0.9504	98.7388	99.3124	0.2688	0.61	AlfI:99.15,AloI:98.99,BcgI:99.19,FalI:99.26	2264	184	2404	52	11.7772	ok	98.8958	gamma	98.8764	98.74	54.12	98.4777	478	566
GCA_002693025.1__GCA_002725105.1	GCA_002693025.1	GCA_002725105.1	97-100	train	99.72	strict		NZNG01000153.1	PBQR01000001.1	99.8442	99.8646	0.5962	0.5821	0.01139	98.2971	195	0.9862	44	0.07	0.9918	99.8544	99.8672	0.0465	0.49	AlfI:99.86,AloI:99.86,BcgI:99.86,FalI:99.90	3396	195	3388	57	17.1487	ok	99.8442	gamma	99.8952	99.22	64.12	99.3073	489	786
GCA_002695845.1__GCA_002702225.1	GCA_002695845.1	GCA_002702225.1	97-100	train	98.28	strict		NZQH01000003.1	NZYL01000017.1	97.9555	98.7454	0.5541	0.5115	0.0811	96.7623	51	0.9854	9	0.294	0.9234	97.8124	99.1121	0.3521	1.1	AlfI:98.64,AloI:98.69,BcgI:98.53,FalI:98.88	699	51	778	31	12.9216	ok	97.9555	gamma	98.1096	98.36	61.78	97.9995	302	478
GCA_002698025.1__GCA_002712225.1	GCA_002698025.1	GCA_002712225.1	97-100	train	97.16	strict		NZUL01000001.1	PASY01000001.1	97.6014	98.34	0.8572	0.7166	0.06929	97.5991	83	0.9893	12	0.487	0.8966	97.4387	98.7505	0.4555	2.03	AlfI:98.64,AloI:98.33,BcgI:98.33,FalI:98.18	1235	83	1422	54	14.3855	ok	97.6014	gamma	97.6654	97.69	78.2	97.0785	528	567
GCA_002700265.1__GCA_017643205.1	GCA_002700265.1	GCA_017643205.1	97-100	train	99.22	strict		PACO01000003.1	JAEPOA010000010.1	99.3921	99.4826	0.8953	0.9282	0.01465	98.9657	47	0.9957	33	0.365	0.9687	99.2391	99.5484	0.1298	1.55	AlfI:99.49,AloI:99.37,BcgI:99.50,FalI:99.46	7794	47	8153	1006	165.426	ok	99.3921	gamma	99.3003	99.02	91.49	99.1053	1098	1279
GCA_002702005.1__GCA_003209665.1	GCA_002702005.1	GCA_003209665.1	97-100	test	97.9	strict		NZXI01000068.1	QCQD01000001.1	98.7109	98.8648	0.5353	0.627	0.05489	97.2866	104	0.9927	8	0.831	0.9303	98.6276	98.9484	0.1473	0.38	AlfI:98.79,AloI:98.84,BcgI:98.93,FalI:98.83	1346	104	1390	32	11.5192	ok	98.7109	gamma	98.815	98.16	71.92	97.6438	479	836
GCA_002705225.1__GCA_003331375.1	GCA_002705225.1	GCA_003331375.1	97-100	test	98.18	strict		PAHX01000048.1	QOQJ01000001.1	98.9911	99.2217	0.4727	0.4616	0.08927	96.9789	42	1	0	0.355	0.9527	98.7428	99.3799	0.6509	1.2	AlfI:98.95,AloI:99.40,BcgI:98.75,FalI:99.31	362	42	377	19	7.7619	ok	98.9911	gamma	99.0871	98.41	57.85	97.9575	205	346
GCA_002712965.1__GCA_009391645.1	GCA_002712965.1	GCA_009391645.1	97-100	train	98.78	strict		PAVE01000036.1	VFGN01000001.1	99.4617	99.5164	0.6342	0.6774	0.04127	98.249	56	0.9901	9	0.392	0.9704	99.4095	99.5466	0.2363	0.85	AlfI:99.61,AloI:99.38,BcgI:99.49,FalI:99.55	1006	56	997	41	17	ok	99.4617	gamma	99.5596	98.62	77.26	98.7232	368	552
GCA_002716425.1__GCA_003448475.1	GCA_002716425.1	GCA_003448475.1	97-100	train	98.7	strict		PBAV01000001.1	DLZH01000183.1	99.4728	99.5357	0.5308	0.2788	0.05001	97.0473	67	0.9453	32	0.286	0.9717	99.4903	99.5484	0.0955	0.19	AlfI:99.61,AloI:99.57,BcgI:99.51,FalI:99.52	718	67	644	29	9.25373	ok	99.4728	gamma	99.6608	98.37	38.86	98.1723	208	316
GCA_002716425.1__GCA_009391675.1	GCA_002716425.1	GCA_009391675.1	97-100	train	98.64	strict		PBAV01000001.1	VFGM01000001.1	99.5299	99.5995	0.6372	0.3077	0.04392	97.4212	64	0.9586	28	0.244	0.9756	99.457	99.6391	0.1483	0.31	AlfI:99.68,AloI:99.53,BcgI:99.59,FalI:99.60	788	64	724	30	11.1406	ok	99.5299	gamma	99.6239	98.18	39.15	98.3831	226	316
GCA_002725245.1__GCA_013330135.1	GCA_002725245.1	GCA_013330135.1	97-100	test	99.72	strict		PBRB01000019.1	DUIX01000058.1	99.9106	99.9192	0.5097	0.6129	0.01806	98.2749	90	0.9174	67	0.07	0.995	99.9034	99.9234	0.0681	0.61	AlfI:99.93,AloI:99.95,BcgI:99.94,FalI:99.88	970	90	842	36	9.26667	ok	99.9106	gamma	99.962	99.64	89.2	99.3845	280	452
GCA_002754795.1__GCF_002271775.1	GCA_002754795.1	GCF_002271775.1	97-100	test	98.95	strict		PEKS01000001.1	NZ_NPCI01000001.1	99.1457	99.2053	0.8651	0.9373	0.02477	98.9819	96	0.9948	22	1.002	0.9517	99.063	99.2487	0.1801	1.31	AlfI:99.26,AloI:99.08,BcgI:99.23,FalI:99.17	4535	96	4602	305	45.0833	ok	99.1457	gamma	99.1521	98.85	96.65	98.7597	1154	1234
GCA_002763255.1__GCA_002785255.1	GCA_002763255.1	GCA_002785255.1	97-100	train	99.49	strict		PEZC01000019.1	PFLY01000087.1	99.8305	99.8666	0.7163	0.7308	0.01721	98.9813	118	0.9585	58	0.07	0.9919	99.7687	99.8914	0.0979	0.69	AlfI:99.87,AloI:99.91,BcgI:99.87,FalI:99.81	1565	118	1491	60	12.339	ok	99.8305	gamma	99.8448	99.76	88.54	99.243	148	228
GCA_002772225.1__GCA_002793275.1	GCA_002772225.1	GCA_002793275.1	97-100	train	99.53	strict		PCSE01000093.1	PFPX01000011.1	99.8341	99.8341	0.4774	0.4736	0.0428	97.6876	31	0.9824	3	inf	0.9899	99.7864	99.8466	0.3107	0.52	AlfI:100.00,AloI:100.00,BcgI:99.84,FalI:99.69	352	31	308	14	6.3871	ok	99.8341	uniform	99.927	99.83	82.75	99.4669	145	182
GCA_002772855.1__GCA_009992265.1	GCA_002772855.1	GCA_009992265.1	97-100	train	99.94	strict		PFDE01000003.1	JAACVW010000018.1	99.995	99.995	0.9463	0.9352	0.0049	100.094	15	0.9885	8	inf	0.9997	99.9999	99.9937	0.0092	0	AlfI:100.00,AloI:100.00,BcgI:100.00,FalI:99.99	703	15	703	142	46.8667	ok	99.995	uniform	100	99.98	97.76	99.9623	305	313
GCA_002779155.1__GCA_002789755.1	GCA_002779155.1	GCA_002789755.1	97-100	train	99.9	strict		PEXH01000073.1	PFTV01000069.1	99.9639	99.9639	0.6157	0.5438	0.01277	98.3819	81	0.9869	8	inf	0.9978	99.9581	99.9655	0.0946	0.83	AlfI:99.91,AloI:100.00,BcgI:99.93,FalI:99.98	852	81	786	23	8.41975	ok	99.9639	uniform	99.9926	99.82	75.92	99.589	315	401
GCA_002781685.1__GCA_002784285.1	GCA_002781685.1	GCA_002784285.1	97-100	test	99.58	strict		PFFR01000114.1	PFKO01000153.1	99.8577	99.8765	0.5901	0.4842	0.02117	98.11	111	0.9748	19	0.07	0.9925	99.8486	99.8842	0.084	0.21	AlfI:99.89,AloI:99.81,BcgI:99.89,FalI:99.88	1176	111	981	32	7.61261	ok	99.8577	gamma	99.921	99.74	77.24	99.2396	376	486
GCA_002781865.1__GCA_009993355.1	GCA_002781865.1	GCA_009993355.1	97-100	test	99.84	strict		PFGF01000070.1	JAACTM010000003.1	99.9897	99.9897	0.7827	0.7619	0.00729	99.3282	60	0.9982	1	inf	0.9994	99.9755	99.9935	0.0436	0	AlfI:100.00,AloI:100.00,BcgI:99.96,FalI:100.00	682	60	668	35	10.4167	ok	99.9897	uniform	99.9987	99.98	88.14	99.6909	219	244
GCA_002782325.1__GCA_002787335.1	GCA_002782325.1	GCA_002787335.1	97-100	test	99.72	strict		PFHL01000019.1	PCWK01000034.1	99.8356	99.8356	0.6373	0.5586	0.04745	98.2629	31	0.9858	3	inf	0.99	99.5651	99.9123	0.2307	0.83	AlfI:99.74,AloI:99.67,BcgI:99.72,FalI:99.90	283	31	266	16	7.70968	ok	99.8356	uniform	99.7953	99.86	79.05	99.6821	96	123
GCA_002785285.1__GCA_002790275.1	GCA_002785285.1	GCA_002790275.1	97-100	train	99.9	strict		PFJZ01000072.1	PFUV01000072.1	99.9847	99.9847	0.6796	0.6574	0.00884	98.8352	69	0.9943	3	inf	0.9991	99.9999	99.9806	0.0709	0.35	AlfI:99.93,AloI:100.00,BcgI:99.98,FalI:100.00	741	69	674	29	8.56522	ok	99.9847	uniform	100	99.95	83.17	99.645	194	226
GCA_002786095.1__GCF_900640075.1	GCA_002786095.1	GCF_900640075.1	97-100	train	99.8	strict		PEQQ01000063.1	NZ_CAAAIU010000001.1	99.8481	99.881	0.8896	0.8408	0.01077	99.5332	110	1	0	0.07	0.9928	99.7706	99.9094	0.0931	3.53	AlfI:99.92,AloI:99.89,BcgI:99.89,FalI:99.83	3482	110	3467	177	30.7909	ok	99.8481	gamma	99.8221	99.79	88.5	99.7629	991	1048
GCA_002788255.1__GCA_002793395.1	GCA_002788255.1	GCA_002793395.1	97-100	train	99.95	strict		PFQY01000025.1	PFQD01000015.1	99.988	99.988	0.711	0.8277	0.00378	99.3571	196	0.9576	116	inf	0.9993	99.9651	99.994	0.0078	0.05	AlfI:99.99,AloI:99.98,BcgI:99.99,FalI:99.99	2937	196	2838	62	14.3724	ok	99.988	uniform	99.9848	99.97	95.5	99.5511	464	648
GCA_002788415.1__GCA_002792975.1	GCA_002788415.1	GCA_002792975.1	97-100	train	99.94	strict		PFRG01000034.1	PFPI01000014.1	99.9537	99.9571	0.7757	0.789	0.01147	99.3375	80	0.9941	6	0.07	0.9974	99.9259	99.9652	0.0697	0.9	AlfI:99.93,AloI:99.91,BcgI:99.98,FalI:99.96	1124	80	1107	56	13.5625	ok	99.9537	gamma	99.9708	99.95	91.59	99.8638	255	293
GCA_002789155.1__GCA_009993785.1	GCA_002789155.1	GCA_009993785.1	97-100	test	99.82	strict		PFSR01000218.1	JAACST010000413.1	99.9365	99.9412	0.596	0.7426	0.00675	98.982	384	0.9593	151	0.07	0.9965	99.9234	99.9454	0.0544	1.26	AlfI:99.96,AloI:99.90,BcgI:99.93,FalI:99.95	4395	384	4124	67	10.2734	ok	99.9365	gamma	99.9499	99.95	94.03	99.2002	444	699
GCA_002790895.1__GCA_002792655.1	GCA_002790895.1	GCA_002792655.1	97-100	train	99.85	strict		PFWA01000002.1	PFOS01000004.1	99.9409	99.9409	0.6856	0.5352	0.02644	98.4514	36	0.9917	2	inf	0.9964	99.7794	99.985	0.2492	1.1	AlfI:100.00,AloI:100.00,BcgI:99.75,FalI:99.98	328	36	300	16	7.63889	ok	99.9409	uniform	99.9246	99.91	70.63	99.7201	118	129
GCA_002792455.1__GCA_002793975.1	GCA_002792455.1	GCA_002793975.1	97-100	train	99.32	strict		PFOI01000008.1	PFDY01000004.1	99.7701	99.7701	0.4195	0.4328	0.05271	97.3786	29	0.975	5	inf	0.9862	99.705	99.787	0.2973	0.27	AlfI:99.81,AloI:100.00,BcgI:99.70,FalI:99.80	337	29	282	19	7.72414	ok	99.7701	uniform	99.8836	99.36	73.44	97.9395	114	174
GCA_002816355.1__GCA_009392645.1	GCA_002816355.1	GCA_009392645.1	97-100	train	98.53	strict		MUCS01000001.1	VFFZ01000001.1	98.8359	98.8792	0.6593	0.3931	0.05094	97.0385	131	0.9361	89	1.888	0.9304	98.9949	98.8407	0.2425	0.83	AlfI:98.76,AloI:99.00,BcgI:98.91,FalI:98.81	1582	131	1526	40	10.9542	ok	98.8359	gamma	99.1515	98.26	50.2	97.9668	352	494
GCA_002839685.1__GCF_012933645.1	GCA_002839685.1	GCF_012933645.1	97-100	train	98.95	strict		PGYN01000267.1	NZ_JABBYL010000015.1	99.0414	99.4699	0.475	0.4869	0.043	97.3203	78	0.9979	1	0.111	0.9673	98.9708	99.6239	0.2776	1.24	AlfI:99.28,AloI:99.55,BcgI:99.54,FalI:99.47	1132	78	1067	18	7	ok	99.0414	gamma	99.1604	99.09	83.54	98.7999	449	490
GCA_002905835.1__GCF_000452525.3	GCA_002905835.1	GCF_000452525.3	97-100	test	98.61	strict		MLEK01000001.1	NZ_CP045799.1	98.8551	99.0426	0.888	0.9192	0.01615	98.235	92	0.9962	45	0.554	0.9417	98.7023	99.1492	0.0948	2.3	AlfI:99.09,AloI:99.03,BcgI:99.01,FalI:99.10	12354	92	12820	930	128.761	ok	98.8551	gamma	98.7627	98.6	89.49	98.5076	1842	2027
GCA_003058485.1__GCA_019100325.1	GCA_003058485.1	GCA_019100325.1	97-100	train	99.65	strict		QBVG01000029.1	JAHRHU010000096.1	99.7695	99.7727	0.8135	0.8632	0.01041	99.3789	348	0.9543	307	1.075	0.9862	99.755	99.7772	0.0094	0.03	AlfI:99.77,AloI:99.77,BcgI:99.77,FalI:99.78	6912	348	6859	157	19.4339	ok	99.7695	gamma	99.7933	99.63	95.25	99.3142	1161	1510
GCA_003131505.1__GCA_003134935.1	GCA_003131505.1	GCA_003134935.1	97-100	train	99.05	strict		PKVS01000090.1	PLCX01000178.1	99.9088	99.9271	0.8499	0.6427	0.00599	99.2204	468	0.9898	61	0.07	0.9956	99.7973	99.9585	0.0438	0.45	AlfI:99.93,AloI:99.92,BcgI:99.93,FalI:99.89	6660	468	6529	78	13.5876	ok	99.9088	gamma	99.8329	99.75	70.54	99.54	799	852
GCA_003131995.1__GCA_003167035.1	GCA_003131995.1	GCA_003167035.1	97-100	train	98.37	strict		PKWI01000130.1	PMUG01000609.1	99.5212	99.682	0.6289	0.6912	0.01352	98.6771	505	0.9586	213	0.1	0.9807	99.4149	99.751	0.0844	0.71	AlfI:99.72,AloI:99.64,BcgI:99.68,FalI:99.68	5966	505	5803	59	10.7663	ok	99.5212	gamma	99.479	99.02	82.37	98.6486	936	1355
GCA_003132345.1__GCA_003134935.1	GCA_003132345.1	GCA_003134935.1	97-100	train	99.01	strict		PKXL01000183.1	PLCX01000178.1	99.6247	99.756	0.7905	0.704	0.01058	98.9313	398	0.9875	82	0.073	0.9853	99.5456	99.8082	0.0608	0.72	AlfI:99.75,AloI:99.71,BcgI:99.76,FalI:99.70	7163	398	7104	154	17.3191	ok	99.6247	gamma	99.597	99.42	74.88	99.052	940	1087
GCA_003132375.1__GCA_003132845.1	GCA_003132375.1	GCA_003132845.1	97-100	train	99.51	strict		PKXO01000069.1	PKYY01000190.1	99.9462	99.9544	0.7246	0.8323	0.00427	99.2192	378	0.9855	112	0.07	0.9972	99.8417	99.9821	0.0393	2.17	AlfI:99.97,AloI:99.94,BcgI:99.95,FalI:99.93	8170	378	8124	132	21.1508	ok	99.9462	gamma	99.8699	99.72	89.28	99.5528	1314	1721
GCA_003132485.1__GCA_003132545.1	GCA_003132485.1	GCA_003132545.1	97-100	train	98.84	strict		PKXX01000014.1	PKYD01000154.1	99.8273	99.8889	0.5788	0.733	0.00852	98.7992	396	0.9695	139	0.07	0.9932	99.6332	99.9527	0.0841	1.76	AlfI:99.92,AloI:99.83,BcgI:99.89,FalI:99.88	5175	396	5033	50	12.1515	ok	99.8273	gamma	99.6878	99.53	85	99.0811	743	1152
GCA_003132485.1__GCA_003132965.1	GCA_003132485.1	GCA_003132965.1	97-100	train	99.15	strict		PKXX01000014.1	PKZH01000024.1	99.8335	99.8928	0.7232	0.7764	0.00759	99.1253	365	0.9873	71	0.07	0.9935	99.6357	99.957	0.0742	1.72	AlfI:99.89,AloI:99.90,BcgI:99.90,FalI:99.83	6140	365	6109	105	16.1315	ok	99.8335	gamma	99.6853	99.62	85.08	99.4381	949	1152
GCA_003132545.1__GCA_003132965.1	GCA_003132545.1	GCA_003132965.1	97-100	train	99	strict		PKYD01000154.1	PKZH01000024.1	99.8914	99.9247	0.7977	0.6751	0.00673	99.1445	385	0.9887	55	0.07	0.9954	99.6999	99.9805	0.0583	1.03	AlfI:99.92,AloI:99.95,BcgI:99.93,FalI:99.89	5488	385	5439	64	13.5143	ok	99.8914	gamma	99.7475	99.64	75.35	99.4423	794	885
GCA_003132845.1__GCA_003140755.1	GCA_003132845.1	GCA_003140755.1	97-100	train	99.75	strict		PKYY01000190.1	PLKX01000093.1	99.9794	99.9805	0.9174	0.7554	0.00268	99.3212	269	0.9982	15	0.07	0.9988	99.9382	99.9908	0.0161	0.8	AlfI:99.99,AloI:99.98,BcgI:99.98,FalI:99.97	8857	269	8787	160	32.3755	ok	99.9794	gamma	99.9547	99.93	78.6	99.8481	1460	1511
GCA_003135235.1__GCA_003161155.1	GCA_003135235.1	GCA_003161155.1	97-100	train	99.07	strict		PLAW01000133.1	PMPA01000008.1	99.5987	99.7788	0.6872	0.6201	0.01667	98.6021	235	0.975	55	0.07	0.9866	99.4288	99.8671	0.0529	0.27	AlfI:99.76,AloI:99.81,BcgI:99.78,FalI:99.81	2772	235	2630	59	10.1106	ok	99.5987	gamma	99.5219	99.08	76.48	98.8992	482	604
GCA_003135655.1__GCA_003169785.1	GCA_003135655.1	GCA_003169785.1	97-100	train	99.69	strict		PLCL01000295.1	PNAN01000027.1	99.9399	99.9438	0.8825	0.6708	0.00624	99.366	353	0.9998	1	0.07	0.9966	99.9291	99.9474	0.0224	0.83	AlfI:99.96,AloI:99.96,BcgI:99.94,FalI:99.95	4684	353	4645	79	12.7422	ok	99.9399	gamma	99.953	99.87	73.51	99.8645	610	616
GCA_003138155.1__GCA_003158015.1	GCA_003138155.1	GCA_003158015.1	97-100	train	99.44	strict		PLFO01000301.1	PMGE01000351.1	99.8575	99.8963	0.6761	0.7128	0.00771	99.0773	506	0.9671	166	0.07	0.9937	99.7209	99.94	0.0458	0.7	AlfI:99.90,AloI:99.86,BcgI:99.90,FalI:99.90	5976	506	5718	55	10.6285	ok	99.8575	gamma	99.7656	99.65	87.41	99.2615	1101	1440
GCA_003138175.1__GCA_003161105.1	GCA_003138175.1	GCA_003161105.1	97-100	test	99.51	strict		PLFR01000182.1	PMPC01000334.1	99.9255	99.9361	0.7335	0.6087	0.00677	98.8952	356	0.981	78	0.07	0.9961	99.8548	99.9562	0.0242	0.23	AlfI:99.93,AloI:99.95,BcgI:99.94,FalI:99.93	4883	356	4553	82	12.3427	ok	99.9255	gamma	99.8903	99.71	71.38	99.407	672	835
GCA_003138335.1__GCA_003156515.1	GCA_003138335.1	GCA_003156515.1	97-100	test	99.81	strict		PLFP01000069.1	PMHE01000043.1	99.9641	99.9674	0.8287	0.9333	0.00496	99.6608	106	0.9952	20	0.07	0.998	99.8998	99.984	0.012	0.2	AlfI:99.96,AloI:99.96,BcgI:99.97,FalI:99.97	4287	106	4271	209	39.9906	ok	99.9641	gamma	99.9298	99.88	96.77	99.8643	728	853
GCA_003138715.1__GCA_003159855.1	GCA_003138715.1	GCA_003159855.1	97-100	test	99.7	strict		PLGV01000028.1	PLPS01000098.1	99.9074	99.9182	0.8958	0.7318	0.00691	99.2387	163	0.9922	42	0.07	0.995	99.881	99.9273	0.0479	1.01	AlfI:99.91,AloI:99.90,BcgI:99.92,FalI:99.94	5583	163	5544	264	33.6258	ok	99.9074	gamma	99.9101	99.77	76.09	99.676	773	851
GCA_003139495.1__GCA_003166935.1	GCA_003139495.1	GCA_003166935.1	97-100	train	99.5	strict		PLIZ01000538.1	PMUL01000140.1	99.851	99.8988	0.7381	0.6809	0.00642	99.152	658	0.9913	61	0.07	0.9939	99.6734	99.9548	0.0633	1.86	AlfI:99.90,AloI:99.90,BcgI:99.91,FalI:99.84	8165	658	8041	57	11.6079	ok	99.851	gamma	99.7145	99.77	77.64	99.4779	1131	1335
GCA_003140725.1__GCA_003153175.1	GCA_003140725.1	GCA_003153175.1	97-100	train	99.45	strict		PLKV01000394.1	PLWY01000271.1	99.9459	99.9531	0.7578	0.8093	0.00364	99.399	690	0.9766	255	0.07	0.9971	99.8649	99.975	0.0127	0.59	AlfI:99.96,AloI:99.96,BcgI:99.95,FalI:99.95	11875	690	11558	112	16.4348	ok	99.9459	gamma	99.8869	99.59	89.87	99.4199	1752	2200
