pairid	syn2b_raw_inverted_fraction	syn2b_inverted_fraction	syn2b_breakpoints	syn2b_breakpoint_density	syn2b_scj_distance	syn2b_scj_corrected	syn2b_shared_tags	syn2b_observable_fraction	q_species	r_species	same_species
GCF_002411865.3__GCF_013343395.1	0.85751	0.14249	15.0	0.00148	48.0	48.0	10169.0	1.0			
GCF_013343395.1__GCF_900618335.1	0.8575	0.1425	8.0	0.00077	34.0	34.0	10449.0	1.0			
GCF_013343395.1__GCF_900618325.1	0.8575	0.1425	8.0	0.00077	34.0	34.0	10449.0	1.0			
GCF_013343355.1__GCF_013343395.1	0.85742	0.14258	8.0	0.00077	26.0	26.0	10415.0	1.0			
GCF_003060845.1__GCF_013375815.1	0.85732	0.14268	19.0	0.00201	54.0	54.0	9455.0	1.0			
GCF_013343395.1__GCF_013375915.1	0.85732	0.14268	17.0	0.00163	72.0	72.0	10415.0	1.0			
GCF_013347245.1__GCF_018279265.1	0.8573	0.1427	7.0	0.00075	36.0	36.0	9376.0	1.0			
GCF_013343395.1__GCF_013343515.1	0.8573	0.1427	10.0	0.00107	54.0	54.0	9383.0	1.0			
GCF_013343395.1__GCF_018141565.1	0.85725	0.14275	4.0	0.00039	26.0	26.0	10284.0	1.0			
GCF_013343395.1__GCF_018409365.1	0.85718	0.14282	10.0	0.00097	32.0	32.0	10342.0	1.0			
GCF_013343395.1__GCF_900618255.1	0.85717	0.14283	8.0	0.00077	34.0	34.0	10425.0	1.0			
GCF_003813005.1__GCF_013343395.1	0.85702	0.14298	11.0	0.00105	42.0	42.0	10435.0	1.0			
GCF_013343395.1__GCF_900618265.1	0.85702	0.14298	8.0	0.00077	34.0	34.0	10414.0	1.0			
GCF_001548135.1__GCF_013343395.1	0.85701	0.14299	11.0	0.00105	42.0	42.0	10455.0	1.0			
GCF_002208645.1__GCF_900618335.1	0.85697	0.14303	5.0	0.00048	28.0	28.0	10508.0	1.0			
GCF_002208645.1__GCF_900618325.1	0.85697	0.14303	5.0	0.00048	28.0	28.0	10508.0	1.0			
GCF_002208645.1__GCF_016919425.1	0.85695	0.14305	11.0	0.00105	44.0	44.0	10507.0	1.0			
GCF_002208645.1__GCF_009676885.1	0.85693	0.14307	13.0	0.00123	68.0	68.0	10568.0	1.0			
GCF_013343395.1__GCF_013343475.1	0.85688	0.14312	5.0	0.00048	16.0	16.0	10327.0	1.0			
GCF_001874805.1__GCF_013347245.1	0.85686	0.14314	20.0	0.00211	76.0	76.0	9480.0	1.0			
GCF_001518975.1__GCF_013343395.1	0.85685	0.14315	2.0	0.0002	38.0	38.0	10213.0	1.0			
GCF_013347245.1__GCF_013375915.1	0.85684	0.14316	13.0	0.00124	64.0	64.0	10450.0	1.0			
GCF_001516265.1__GCF_002208645.1	0.85683	0.14317	27.0	0.00256	118.0	118.0	10547.0	1.0			
GCF_002208645.1__GCF_013393685.1	0.85679	0.14321	15.0	0.00126	60.0	60.0	11878.0	1.0			
GCF_002208645.1__GCF_002442855.1	0.85679	0.14321	8.0	0.00076	28.0	28.0	10474.0	1.0			
GCF_001516265.1__GCF_013343395.1	0.85679	0.14321	29.0	0.00284	128.0	128.0	10209.0	1.0			
GCF_013347245.1__GCF_016105885.1	0.85665	0.14335	4.0	0.00045	20.0	20.0	8908.0	1.0			
GCF_012935295.1__GCF_013343395.1	0.85656	0.14344	5.0	0.00048	22.0	22.0	10353.0	1.0			
GCF_013343395.1__GCF_016745115.1	0.85653	0.14347	5.0	0.00049	36.0	36.0	10176.0	1.0			
GCF_002208645.1__GCF_900618255.1	0.85652	0.14348	5.0	0.00048	34.0	34.0	10482.0	1.0			
GCF_002442855.1__GCF_013343395.1	0.85652	0.14348	11.0	0.00106	22.0	22.0	10364.0	1.0			
GCF_001722045.1__GCF_013343395.1	0.85649	0.14351	2.0	0.00022	30.0	30.0	9163.0	1.0			
GCF_001721805.1__GCF_013343395.1	0.85649	0.14351	2.0	0.00022	30.0	30.0	9163.0	1.0			
GCF_001721845.1__GCF_013343395.1	0.85649	0.14351	2.0	0.00022	30.0	30.0	9163.0	1.0			
GCF_002208645.1__GCF_900618265.1	0.85649	0.14351	5.0	0.00048	34.0	34.0	10473.0	1.0			
GCF_002208645.1__GCF_003194245.1	0.85648	0.14352	27.0	0.00251	76.0	76.0	10758.0	1.0			
GCF_002208645.1__GCF_015697465.1	0.85645	0.14355	7.0	0.00067	42.0	42.0	10512.0	1.0			
GCF_001879525.1__GCF_003060845.1	0.85641	0.14359	10.0	0.00109	30.0	30.0	9207.0	1.0			
GCF_003060845.1__GCF_003798125.1	0.8564	0.1436	11.0	0.00111	60.0	60.0	9944.0	1.0			
GCF_001721845.1__GCF_003060845.1	0.85637	0.14363	5.0	0.00051	22.0	22.0	9859.0	1.0			
GCF_003324465.1__GCF_013343395.1	0.85637	0.14363	6.0	0.00058	34.0	34.0	10339.0	1.0			
GCF_001722045.1__GCF_003060845.1	0.85637	0.14363	5.0	0.00051	22.0	22.0	9859.0	1.0			
GCF_001721805.1__GCF_003060845.1	0.85637	0.14363	5.0	0.00051	22.0	22.0	9859.0	1.0			
GCF_003429185.1__GCF_013343395.1	0.85637	0.14363	6.0	0.00058	40.0	40.0	10402.0	1.0			
GCF_013343395.1__GCF_902703215.1	0.85636	0.14364	5.0	0.00049	26.0	26.0	10185.0	1.0			
GCF_002208645.1__GCF_013343575.1	0.85635	0.14365	4.0	0.00038	30.0	30.0	10609.0	1.0			
GCF_001045685.1__GCF_013343395.1	0.85629	0.14371	6.0	0.00058	18.0	18.0	10354.0	1.0			
GCF_001542795.2__GCF_013343395.1	0.85627	0.14373	9.0	0.00087	38.0	38.0	10304.0	1.0			
GCF_002223805.1__GCF_003060845.1	0.85627	0.14373	8.0	0.0008	34.0	34.0	9970.0	1.0			
GCF_001874805.1__GCF_003060845.1	0.85626	0.14374	13.0	0.00131	50.0	50.0	9893.0	1.0			
GCF_001594325.2__GCF_002208645.1	0.85625	0.14375	15.0	0.00145	68.0	68.0	10372.0	1.0			
GCF_001686505.1__GCF_004634665.1	0.85624	0.14376	6.0	0.00086	12.0	12.0	6956.0	1.0			
GCF_003060845.1__GCF_900095805.1	0.85623	0.14377	5.0	0.0005	40.0	40.0	9905.0	1.0			
GCF_003324465.1__GCF_009911735.1	0.85623	0.14377	8.0	0.00077	30.0	30.0	10371.0	1.0			
GCF_002753655.1__GCF_003060845.1	0.85619	0.14381	11.0	0.00118	54.0	54.0	9283.0	1.0			
GCF_003060845.1__GCF_013343575.1	0.85617	0.14383	9.0	0.00097	18.0	18.0	9282.0	1.0			
GCF_003060845.1__GCF_008195485.1	0.85615	0.14385	11.0	0.00111	62.0	62.0	9920.0	1.0			
GCF_001516325.2__GCF_013343395.1	0.85613	0.14387	15.0	0.00143	36.0	36.0	10468.0	1.0			
GCF_013343395.1__GCF_013467605.1	0.85609	0.14391	5.0	0.0005	38.0	38.0	10076.0	1.0			
GCF_002208645.1__GCF_904866275.1	0.85608	0.14392	11.0	0.00105	46.0	46.0	10464.0	1.0			
GCF_002075065.1__GCF_003060845.1	0.85604	0.14396	7.0	0.00074	14.0	14.0	9433.0	1.0			
GCF_007559085.1__GCF_013343395.1	0.85602	0.14398	5.0	0.00048	24.0	24.0	10404.0	1.0			
GCF_002208645.1__GCF_013375915.1	0.85601	0.14399	18.0	0.00148	56.0	56.0	12126.0	1.0			
GCF_013343395.1__GCF_018279265.1	0.856	0.144	10.0	0.00108	52.0	52.0	9264.0	1.0			
GCF_002208645.1__GCF_009867055.1	0.85599	0.14401	4.0	0.00038	46.0	46.0	10395.0	1.0			
GCF_003060845.1__GCF_003798145.1	0.85599	0.14401	7.0	0.00071	36.0	36.0	9881.0	1.0			
GCF_013343395.1__GCF_013375795.1	0.85598	0.14402	5.0	0.00049	38.0	38.0	10235.0	1.0			
GCF_013305645.2__GCF_900636735.1	0.85596	0.14404	25.0	0.00249	66.0	66.0	10046.0	1.0			
GCF_002208645.1__GCF_902703185.1	0.85596	0.14404	17.0	0.00161	52.0	52.0	10587.0	1.0			
GCF_013343395.1__GCF_900149285.1	0.85588	0.14412	5.0	0.00048	22.0	22.0	10394.0	1.0			
GCF_013343395.1__GCF_018279305.1	0.85588	0.14412	12.0	0.00131	50.0	50.0	9166.0	1.0			
GCF_000026645.1__GCF_002208645.1	0.85586	0.14414	13.0	0.00123	50.0	50.0	10573.0	1.0			
GCF_003798125.1__GCF_013343395.1	0.85585	0.14415	18.0	0.00197	56.0	56.0	9150.0	1.0			
GCF_000510305.1__GCF_002208645.1	0.85583	0.14417	24.0	0.00227	94.0	94.0	10592.0	1.0			
GCF_002208645.1__GCF_016864415.1	0.85583	0.14417	20.0	0.0019	96.0	96.0	10515.0	1.0			
GCF_009911735.1__GCF_013375795.1	0.8558	0.1442	16.0	0.00155	56.0	56.0	10312.0	1.0			
GCF_004355145.1__GCF_013343395.1	0.85579	0.14421	5.0	0.00049	28.0	28.0	10256.0	1.0			
GCF_001548335.1__GCF_003060845.1	0.85579	0.14421	7.0	0.0007	68.0	68.0	10041.0	1.0			
GCF_013343395.1__GCF_904866275.1	0.85578	0.14422	5.0	0.00048	18.0	18.0	10401.0	1.0			
GCF_001606045.1__GCF_002208645.1	0.85576	0.14424	6.0	0.00058	36.0	36.0	10420.0	1.0			
GCF_000508765.1__GCF_002208645.1	0.85575	0.14425	13.0	0.00123	46.0	46.0	10565.0	1.0			
GCF_002208645.1__GCF_012935295.1	0.85574	0.14426	7.0	0.00067	32.0	32.0	10453.0	1.0			
GCF_001792835.1__GCF_013343395.1	0.8557	0.1443	6.0	0.00058	42.0	42.0	10291.0	1.0			
GCF_013343395.1__GCF_900636975.1	0.85567	0.14433	6.0	0.00066	36.0	36.0	9139.0	1.0			
GCF_003073795.1__GCF_009911735.1	0.85566	0.14434	8.0	0.00076	46.0	46.0	10496.0	1.0			
GCF_007559065.1__GCF_013343395.1	0.85564	0.14436	3.0	0.00033	28.0	28.0	9151.0	1.0			
GCF_013343395.1__GCF_018448985.1	0.85561	0.14439	7.0	0.00077	32.0	32.0	9128.0	1.0			
GCF_001045685.1__GCF_002208645.1	0.85561	0.14439	8.0	0.00076	28.0	28.0	10513.0	1.0			
GCF_009664165.1__GCF_013343395.1	0.85558	0.14442	6.0	0.00066	32.0	32.0	9126.0	1.0			
GCF_002946935.1__GCF_013347245.1	0.85555	0.14445	12.0	0.00121	38.0	38.0	9955.0	1.0			
GCF_013260445.1__GCF_013343395.1	0.85551	0.14449	8.0	0.00078	28.0	28.0	10257.0	1.0			
GCF_003060845.1__GCF_013201015.1	0.85547	0.14453	16.0	0.00157	62.0	62.0	10178.0	1.0			
GCF_001792855.1__GCF_013343395.1	0.85545	0.14455	7.0	0.00068	54.0	54.0	10294.0	1.0			
GCF_003060845.1__GCF_003194245.1	0.85542	0.14458	14.0	0.00151	44.0	44.0	9268.0	1.0			
GCF_001606045.1__GCF_013343395.1	0.85541	0.14459	10.0	0.00097	30.0	30.0	10305.0	1.0			
GCF_009867055.1__GCF_013343395.1	0.85541	0.14459	8.0	0.00077	22.0	22.0	10374.0	1.0			
GCF_002208645.1__GCF_902172305.2	0.85541	0.14459	14.0	0.00135	54.0	54.0	10381.0	1.0			
GCF_002205355.1__GCF_009911735.1	0.85537	0.14463	14.0	0.00153	80.0	80.0	9127.0	1.0			
GCF_008195485.1__GCF_013343395.1	0.85537	0.14463	11.0	0.0012	72.0	72.0	9168.0	1.0			
GCF_002208645.1__GCF_002411865.3	0.85536	0.14464	14.0	0.00134	60.0	60.0	10433.0	1.0			
GCF_000504045.1__GCF_013343395.1	0.85535	0.14465	7.0	0.00076	30.0	30.0	9264.0	1.0			
GCF_009911735.1__GCF_013343475.1	0.85532	0.14468	3.0	0.00029	32.0	32.0	10451.0	1.0			
GCF_000829275.1__GCF_003060845.1	0.85532	0.14468	12.0	0.00122	56.0	56.0	9822.0	1.0			
GCF_002208645.1__GCF_003052005.2	0.85527	0.14473	10.0	0.00096	50.0	50.0	10364.0	1.0			
GCF_002208645.1__GCF_900149285.1	0.85526	0.14474	2.0	0.00019	28.0	28.0	10446.0	1.0			
GCF_000510305.1__GCF_003060845.1	0.85522	0.14478	13.0	0.0014	32.0	32.0	9290.0	1.0			
GCA_901482425.1__GCF_900476505.1	0.8552	0.1448	4.0	0.00248	27.0	24.09	1616.0	0.9988			
GCF_002208645.1__GCF_013343355.1	0.85517	0.14483	16.0	0.00154	38.0	38.0	10405.0	1.0			
GCF_000510305.1__GCF_013343395.1	0.85517	0.14483	12.0	0.00115	50.0	50.0	10433.0	1.0			
GCF_000496605.2__GCF_002208645.1	0.85511	0.14489	17.0	0.00165	52.0	52.0	10325.0	1.0			
GCF_007559105.1__GCF_013347245.1	0.8551	0.1449	8.0	0.00078	38.0	38.0	10269.0	1.0			
GCF_003429205.1__GCF_013343395.1	0.85508	0.14492	7.0	0.00067	18.0	18.0	10433.0	1.0			
GCF_002411865.3__GCF_009911735.1	0.85507	0.14493	6.0	0.00058	30.0	30.0	10329.0	1.0			
GCF_002287725.2__GCF_009911735.1	0.85505	0.14495	9.0	0.00099	68.0	68.0	9079.0	1.0			
GCF_001874805.1__GCF_013343395.1	0.85503	0.14497	12.0	0.00131	64.0	64.0	9126.0	1.0			
GCF_001293085.1__GCF_002208645.1	0.85498	0.14502	17.0	0.00165	52.0	52.0	10316.0	1.0			
GCF_009676765.1__GCF_013343395.1	0.85498	0.14502	19.0	0.00184	72.0	72.0	10309.0	1.0			
GCF_002208645.1__GCF_003429185.1	0.85498	0.14502	7.0	0.00067	40.0	40.0	10481.0	1.0			
GCF_009676785.1__GCF_013343395.1	0.85498	0.14502	19.0	0.00184	72.0	72.0	10309.0	1.0			
GCF_002208645.1__GCF_018141565.1	0.85497	0.14503	11.0	0.00105	44.0	44.0	10439.0	1.0			
GCF_000508765.1__GCF_003060845.1	0.85496	0.14504	10.0	0.0011	48.0	48.0	9094.0	1.0			
GCF_000359505.1__GCF_013343395.1	0.85494	0.14506	5.0	0.00055	44.0	44.0	9141.0	1.0			
GCF_000816985.1__GCF_013343395.1	0.85493	0.14507	13.0	0.00128	48.0	48.0	10181.0	1.0			
GCF_003000655.1__GCF_013343395.1	0.85493	0.14507	16.0	0.00172	56.0	56.0	9306.0	1.0			
GCF_003074095.1__GCF_013343395.1	0.85493	0.14507	16.0	0.00172	56.0	56.0	9306.0	1.0			
GCF_001516305.2__GCF_002208645.1	0.85492	0.14508	9.0	0.00087	46.0	46.0	10325.0	1.0			
GCF_009648875.1__GCF_013343395.1	0.8549	0.1451	8.0	0.00079	34.0	34.0	10131.0	1.0			
GCF_000026645.1__GCF_003060845.1	0.8549	0.1451	14.0	0.00154	56.0	56.0	9097.0	1.0			
GCF_001518975.1__GCF_002208645.1	0.8549	0.1451	5.0	0.00048	26.0	26.0	10317.0	1.0			
GCF_002208645.1__GCF_900636755.1	0.85488	0.14512	17.0	0.00139	56.0	56.0	12204.0	1.0			
GCF_002208645.1__GCF_016126955.1	0.85488	0.14512	17.0	0.00139	56.0	56.0	12204.0	1.0			
GCF_000496605.2__GCF_013343395.1	0.85487	0.14513	5.0	0.00049	16.0	16.0	10301.0	1.0			
GCF_002208645.1__GCF_017378395.1	0.85487	0.14513	17.0	0.0016	76.0	76.0	10604.0	1.0			
GCF_002208645.1__GCF_017378475.1	0.85487	0.14513	17.0	0.0016	76.0	76.0	10604.0	1.0			
GCF_002753655.1__GCF_013343395.1	0.85485	0.14515	9.0	0.00104	44.0	44.0	8646.0	1.0			
GCF_003369755.1__GCF_013343395.1	0.85485	0.14515	18.0	0.00178	66.0	66.0	10086.0	1.0			
GCF_013343395.1__GCF_016126955.1	0.85484	0.14516	13.0	0.00125	46.0	46.0	10361.0	1.0			
GCF_013343395.1__GCF_900636755.1	0.85484	0.14516	13.0	0.00125	46.0	46.0	10361.0	1.0			
GCF_009911735.1__GCF_013467605.1	0.85484	0.14516	15.0	0.00147	68.0	68.0	10216.0	1.0			
GCF_013343395.1__GCF_014854655.1	0.85483	0.14517	5.0	0.00049	34.0	34.0	10181.0	1.0			
GCF_003060845.1__GCF_013375795.1	0.85479	0.14521	7.0	0.00077	36.0	36.0	9063.0	1.0			
GCF_003060845.1__GCF_016864415.1	0.85478	0.14522	8.0	0.00088	80.0	80.0	9124.0	1.0			
GCF_001293085.1__GCF_013343395.1	0.85477	0.14523	5.0	0.00049	16.0	16.0	10294.0	1.0			
GCF_002208645.1__GCF_015697665.1	0.85475	0.14525	23.0	0.00218	104.0	104.0	10547.0	1.0			
GCF_001542795.2__GCF_002208645.1	0.85474	0.14526	11.0	0.00105	34.0	34.0	10471.0	1.0			
GCF_009676885.1__GCF_013343395.1	0.85474	0.14526	5.0	0.00048	24.0	24.0	10485.0	1.0			
GCF_003052005.2__GCF_003060845.1	0.85473	0.14527	12.0	0.0013	44.0	44.0	9252.0	1.0			
GCF_002208645.1__GCF_007559105.1	0.85473	0.14527	13.0	0.00125	52.0	52.0	10408.0	1.0			
GCF_001687285.1__GCF_002208645.1	0.85471	0.14529	16.0	0.00131	56.0	56.0	12189.0	1.0			
GCF_001687285.1__GCF_013343395.1	0.85469	0.14531	13.0	0.00126	46.0	46.0	10350.0	1.0			
GCF_002208645.1__GCF_018279265.1	0.85468	0.14532	12.0	0.00129	72.0	72.0	9290.0	1.0			
GCF_009911735.1__GCF_902703195.1	0.85467	0.14533	15.0	0.00163	76.0	76.0	9179.0	1.0			
GCF_002208645.1__GCF_018409365.1	0.85466	0.14534	3.0	0.00029	30.0	30.0	10465.0	1.0			
GCF_001548335.1__GCF_013343395.1	0.85463	0.14537	11.0	0.0012	48.0	48.0	9170.0	1.0			
GCF_009911735.1__GCF_900618285.1	0.8546	0.1454	12.0	0.00131	66.0	66.0	9154.0	1.0			
GCF_004009235.1__GCF_004635385.1	0.8546	0.1454	8.0	0.00115	16.0	16.0	6967.0	1.0			
GCF_003060845.1__GCF_003073795.1	0.85459	0.14541	19.0	0.00208	70.0	70.0	9119.0	1.0			
GCF_001548135.1__GCF_002208645.1	0.85458	0.14542	15.0	0.00144	56.0	56.0	10404.0	1.0			
GCA_901482425.1__GCF_900693025.1	0.85457	0.14543	7.0	0.00421	39.0	36.01	1664.0	0.9988			
GCA_901482425.1__GCF_002843545.1	0.85456	0.14544	4.0	0.00234	35.0	31.92	1712.0	0.9988			
GCF_003060845.1__GCF_013393685.1	0.85454	0.14546	15.0	0.00163	60.0	60.0	9226.0	1.0			
GCF_002208645.1__GCF_008033745.1	0.85454	0.14546	8.0	0.00076	36.0	36.0	10484.0	1.0			
GCF_000981825.1__GCF_013343395.1	0.85453	0.14547	16.0	0.00157	52.0	52.0	10215.0	1.0			
GCF_003194245.1__GCF_009911735.1	0.85453	0.14547	4.0	0.00038	40.0	40.0	10497.0	1.0			
GCF_001516325.2__GCF_003060845.1	0.85451	0.14549	11.0	0.00121	22.0	22.0	9100.0	1.0			
GCF_002442855.1__GCF_009911735.1	0.85448	0.14552	9.0	0.00087	40.0	40.0	10390.0	1.0			
GCF_003060845.1__GCF_009676765.1	0.85446	0.14554	19.0	0.00205	64.0	64.0	9255.0	1.0			
GCF_013343395.1__GCF_902172305.2	0.85446	0.14554	5.0	0.00049	22.0	22.0	10293.0	1.0			
GCF_003060845.1__GCF_009676785.1	0.85446	0.14554	19.0	0.00205	64.0	64.0	9255.0	1.0			
GCF_009911735.1__GCF_900149285.1	0.85445	0.14555	10.0	0.00096	36.0	36.0	10409.0	1.0			
GCF_003060845.1__GCF_902703185.1	0.85443	0.14557	9.0	0.00098	28.0	28.0	9157.0	1.0			
GCF_002286135.1__GCF_004009235.1	0.8544	0.1456	6.0	0.00086	12.0	12.0	6971.0	1.0			
GCF_001518975.1__GCF_003060845.1	0.8544	0.1456	2.0	0.00022	34.0	34.0	8970.0	1.0			
GCF_003073615.1__GCF_013343375.1	0.8544	0.1456	14.0	0.00134	34.0	34.0	10460.0	1.0			
GCF_009911735.1__GCF_013393685.1	0.85438	0.14562	8.0	0.00077	40.0	40.0	10356.0	1.0			
GCF_003060845.1__GCF_003813005.1	0.85437	0.14563	13.0	0.00141	44.0	44.0	9208.0	1.0			
GCF_002208645.1__GCF_003429205.1	0.85437	0.14563	5.0	0.00048	42.0	42.0	10492.0	1.0			
GCF_001548335.1__GCF_002208645.1	0.85434	0.14566	13.0	0.00141	68.0	68.0	9234.0	1.0			
GCF_002208645.1__GCF_008033765.1	0.85433	0.14567	8.0	0.00076	36.0	36.0	10469.0	1.0			
GCF_001518975.1__GCF_009911735.1	0.85433	0.14567	12.0	0.00117	44.0	44.0	10263.0	1.0			
GCF_003074115.1__GCF_013343395.1	0.85432	0.14568	18.0	0.00196	62.0	62.0	9171.0	1.0			
GCF_001542795.2__GCF_009911735.1	0.85432	0.14568	2.0	0.00018	10.0	10.0	11354.0	1.0			
GCF_001516265.1__GCF_009911735.1	0.85429	0.14571	8.0	0.00078	46.0	46.0	10267.0	1.0			
GCF_009911735.1__GCF_015697465.1	0.85428	0.14572	10.0	0.00096	46.0	46.0	10417.0	1.0			
GCF_003052005.2__GCF_013343395.1	0.85425	0.14575	6.0	0.00059	38.0	38.0	10161.0	1.0			
GCF_001482325.1__GCF_013343395.1	0.85421	0.14579	8.0	0.00078	30.0	30.0	10282.0	1.0			
GCF_001874465.1__GCF_003060845.1	0.8542	0.1458	16.0	0.0016	54.0	54.0	9993.0	1.0			
GCF_007559105.1__GCF_013343395.1	0.85419	0.14581	6.0	0.00059	38.0	38.0	10205.0	1.0			
GCF_000504045.1__GCF_002208645.1	0.85416	0.14584	18.0	0.00194	60.0	60.0	9257.0	1.0			
GCF_003798105.1__GCF_009911735.1	0.85416	0.14584	7.0	0.00068	32.0	32.0	10244.0	1.0			
GCF_002075065.1__GCF_002208645.1	0.85415	0.14585	14.0	0.00144	52.0	52.0	9736.0	1.0			
GCF_002075065.1__GCF_013343395.1	0.85415	0.14585	5.0	0.00051	20.0	20.0	9736.0	1.0			
GCF_002208645.1__GCF_008033725.1	0.85414	0.14586	8.0	0.00077	36.0	36.0	10455.0	1.0			
GCF_009911735.1__GCF_013343575.1	0.85411	0.14589	2.0	0.00019	14.0	14.0	10453.0	1.0			
GCF_002812905.2__GCF_013343395.1	0.8541	0.1459	11.0	0.0012	60.0	60.0	9198.0	1.0			
GCF_009911735.1__GCF_904866275.1	0.85408	0.14592	10.0	0.00096	42.0	42.0	10451.0	1.0			
GCF_009911735.1__GCF_900185255.1	0.85408	0.14592	11.0	0.00107	36.0	36.0	10245.0	1.0			
GCF_002104615.1__GCF_003060845.1	0.85407	0.14593	11.0	0.0011	40.0	40.0	9991.0	1.0			
GCA_901482425.1__GCF_000273445.1	0.85406	0.14594	4.0	0.00234	35.0	31.92	1713.0	0.9988			
GCF_002208645.1__GCF_013260445.1	0.85404	0.14596	11.0	0.00104	38.0	38.0	10558.0	1.0			
GCF_001548135.1__GCF_003060845.1	0.85401	0.14599	5.0	0.00054	28.0	28.0	9288.0	1.0			
GCA_901482425.1__GCF_000006885.1	0.85397	0.14603	4.0	0.00234	35.0	31.92	1712.0	0.9988			
GCF_001045685.1__GCF_009911735.1	0.85392	0.14608	14.0	0.00135	34.0	34.0	10357.0	1.0			
GCF_003060845.1__GCF_018141565.1	0.85392	0.14608	7.0	0.00076	20.0	20.0	9180.0	1.0			
GCF_000508765.1__GCF_009911735.1	0.8539	0.1461	2.0	0.00019	28.0	28.0	10438.0	1.0			
GCF_002208645.1__GCF_013375795.1	0.85387	0.14613	8.0	0.00077	28.0	28.0	10402.0	1.0			
GCF_009911735.1__GCF_015697665.1	0.85385	0.14615	2.0	0.0002	16.0	16.0	10229.0	1.0			
GCA_901482425.1__GCF_000210975.1	0.85385	0.14615	7.0	0.00414	41.0	37.96	1690.0	0.9988			
GCF_001516245.2__GCF_002208645.1	0.85385	0.14615	2.0	0.00019	16.0	16.0	10318.0	1.0			
GCF_000026645.1__GCF_009911735.1	0.85383	0.14617	2.0	0.00019	28.0	28.0	10433.0	1.0			
GCF_000271365.1__GCF_016584725.1	0.85382	0.14618	8.0	0.00093	16.0	16.0	8647.0	1.0			
GCF_013347245.1__GCF_902703195.1	0.85378	0.14622	11.0	0.00118	42.0	42.0	9356.0	1.0			
GCF_002208645.1__GCF_009905195.1	0.85376	0.14624	13.0	0.00126	50.0	50.0	10339.0	1.0			
GCF_003060845.1__GCF_900618335.1	0.85368	0.14632	5.0	0.00055	10.0	10.0	9151.0	1.0			
GCF_003060845.1__GCF_900618325.1	0.85368	0.14632	5.0	0.00055	10.0	10.0	9151.0	1.0			
GCF_009911735.1__GCF_016919425.1	0.85367	0.14633	4.0	0.00038	34.0	34.0	10394.0	1.0			
GCF_003060845.1__GCF_017378395.1	0.85366	0.14634	7.0	0.00077	36.0	36.0	9061.0	1.0			
GCF_003060845.1__GCF_017378475.1	0.85366	0.14634	7.0	0.00077	36.0	36.0	9061.0	1.0			
GCF_009911735.1__GCF_016864415.1	0.85365	0.14635	13.0	0.00126	54.0	54.0	10338.0	1.0			
GCF_002208645.1__GCF_013467605.1	0.85354	0.14646	11.0	0.00107	36.0	36.0	10242.0	1.0			
GCF_001516105.1__GCF_002208645.1	0.85354	0.14646	16.0	0.00153	46.0	46.0	10433.0	1.0			
GCF_002208645.1__GCF_004102665.1	0.85353	0.14647	14.0	0.00135	28.0	28.0	10357.0	1.0			
GCF_001547955.1__GCF_009911735.1	0.85351	0.14649	9.0	0.00099	60.0	60.0	9134.0	1.0			
GCF_002208645.1__GCF_003813005.1	0.85349	0.14651	23.0	0.00195	74.0	74.0	11808.0	1.0			
GCF_009911735.1__GCF_013260445.1	0.85346	0.14654	7.0	0.00067	34.0	34.0	10400.0	1.0			
GCF_000981825.1__GCF_002208645.1	0.85344	0.14656	22.0	0.00209	84.0	84.0	10508.0	1.0			
GCF_000816985.1__GCF_003060845.1	0.85341	0.14659	16.0	0.00177	40.0	40.0	9059.0	1.0			
GCF_003060845.1__GCF_013375915.1	0.85341	0.14659	19.0	0.00206	76.0	76.0	9216.0	1.0			
GCF_003060845.1__GCF_009676885.1	0.85339	0.14661	9.0	0.00098	34.0	34.0	9222.0	1.0			
GCF_002946935.1__GCF_013343395.1	0.85338	0.14662	8.0	0.00081	22.0	22.0	9862.0	1.0			
GCF_013343395.1__GCF_015697665.1	0.85338	0.14662	13.0	0.00126	46.0	46.0	10292.0	1.0			
GCF_013375815.1__GCF_900636735.1	0.85338	0.14662	6.0	0.0007	32.0	32.0	8573.0	1.0			
GCF_000510305.1__GCF_009911735.1	0.85337	0.14663	8.0	0.00078	42.0	42.0	10305.0	1.0			
GCF_001547955.1__GCF_002208645.1	0.85336	0.14664	24.0	0.00257	80.0	80.0	9329.0	1.0			
GCF_003060845.1__GCF_900618255.1	0.85332	0.14668	5.0	0.00055	16.0	16.0	9129.0	1.0			
GCF_002208645.1__GCF_009676785.1	0.85331	0.14669	24.0	0.00227	94.0	94.0	10594.0	1.0			
GCF_002208645.1__GCF_009676765.1	0.85331	0.14669	24.0	0.00227	94.0	94.0	10594.0	1.0			
GCF_001516185.2__GCF_900636735.1	0.85328	0.14672	6.0	0.00059	40.0	40.0	10217.0	1.0			
GCF_002223805.1__GCF_013343395.1	0.85327	0.14673	6.0	0.00066	28.0	28.0	9064.0	1.0			
GCF_016584725.1__GCF_900636755.1	0.85327	0.14673	10.0	0.00116	36.0	36.0	8594.0	1.0			
GCF_016126955.1__GCF_016584725.1	0.85327	0.14673	10.0	0.00116	36.0	36.0	8594.0	1.0			
GCF_001879525.1__GCF_009911735.1	0.85327	0.14673	5.0	0.00048	22.0	22.0	10352.0	1.0			
GCF_003060845.1__GCF_016919425.1	0.85326	0.14674	8.0	0.00088	22.0	22.0	9118.0	1.0			
